Date,Commercial Long,Commercial Short,Commercial Index
1999-08-10,2355.0,1541.0,76.86356196994495
1999-08-17,2355.0,1539.0,76.89331944651093
1999-08-24,2912.0,1459.0,86.37107573277785
1999-08-31,3409.0,1260.0,96.72667757774141
1999-09-07,3497.0,1540.0,93.86995982740663
1999-10-19,1189.0,528.0,74.58711501264693
1999-10-26,1189.0,535.0,74.48296384466597
1999-11-02,1189.0,543.0,74.36393393840203
1999-11-09,1189.0,943.0,68.41243862520459
1999-11-16,1189.0,1326.0,62.713881862818035
1999-11-23,1189.0,1329.0,62.66924564796905
1999-11-30,1193.0,1131.0,65.67475078113375
1999-12-07,1194.0,1134.0,65.64499330456778
1999-12-14,1127.0,354.0,76.25353370034222
1999-12-21,1032.0,767.0,39.60964408725603
1999-12-28,1032.0,773.0,15.902750099641292
2000-01-04,1032.0,1081.0,3.6871961102106967
2000-01-11,1037.0,1080.0,4.237658366098733
2000-01-18,965.0,1080.0,1.09217999126256
2000-01-25,1122.0,1027.0,10.266491917868064
2000-02-01,2339.0,690.0,78.1564001747488
2000-02-08,1939.0,1409.0,29.27042376583661
2000-02-15,2069.0,1410.0,34.90607252075142
2000-02-22,1942.0,1410.0,29.357798165137616
2000-02-29,2351.0,1410.0,47.2258628221931
2000-03-07,3226.0,2259.0,48.36173001310616
2000-04-04,1294.0,302.0,49.45391000436872
2003-11-11,1510.0,3510.0,0.0
2003-11-18,1353.0,4857.0,0.0
2003-11-25,1533.0,5867.0,0.0
2004-08-17,3850.0,7052.0,18.920274109978273
2004-10-19,7668.0,12510.0,0.0
2004-10-26,7448.0,14355.0,0.0
2004-11-02,7497.0,13696.0,8.274894810659186
2004-11-09,7076.0,13467.0,6.03085553997195
2004-11-16,6706.0,13994.0,0.0
2004-11-23,6213.0,13566.0,0.0
2004-11-30,6338.0,13366.0,3.610308820262164
2004-12-07,8996.0,11586.0,52.9104643412575
2005-03-08,3852.0,10846.0,3.988002666074206
2005-03-29,2303.0,8695.0,10.67540546545212
2005-04-05,2167.0,8453.0,11.852921572983782
2005-08-16,3125.0,8020.0,27.305043323705842
2005-08-30,3252.0,8195.0,26.77182848255943
2005-09-06,3051.0,8610.0,19.928904687847144
2005-09-13,4488.0,10510.0,14.785603199289048
2005-10-11,2499.0,7855.0,23.930497303774715
2005-10-18,2353.0,8421.0,15.398442180946674
2005-12-06,2485.0,10136.0,0.0
2005-12-13,4220.0,10764.0,12.808052759458521
2005-12-27,3366.0,8226.0,32.29202823093833
2006-01-03,3074.0,7857.0,33.18292259632072
2006-01-10,3100.0,6628.0,72.96053795788356
2006-01-17,3060.0,8156.0,50.48409405255878
2006-01-24,4182.0,8008.0,75.57794902193243
2006-01-31,5027.0,8699.0,78.6208259237305
2006-02-07,4838.0,8949.0,69.94665085951392
2006-02-14,5033.0,9271.0,67.43726536257657
2006-02-21,8017.0,11588.0,80.61647895672792
2006-02-28,8838.0,11363.0,100.0
2006-03-07,12566.0,14459.0,100.0
2006-03-14,5389.0,7052.0,100.0
2006-03-21,5968.0,7496.0,100.0
2006-03-28,7058.0,7680.0,100.0
2006-04-04,7488.0,7864.0,100.0
2006-04-11,7192.0,9545.0,72.82474226804123
2006-04-18,6320.0,10408.0,48.97594501718213
2006-04-25,4974.0,9298.0,45.7319587628866
2006-05-02,4245.0,9917.0,27.20274914089347
2006-05-09,5278.0,11400.0,21.017182130584192
2006-05-16,5136.0,11955.0,11.436426116838488
2006-05-23,5595.0,12040.0,16.577319587628867
2006-05-30,4459.0,6802.0,72.96219931271477
2006-06-06,5126.0,6990.0,79.54639175257732
2006-06-13,13997.0,16553.0,66.16483004811423
2006-07-11,8115.0,7500.0,100.0
2006-07-18,6189.0,9629.0,45.45332257196664
2006-07-25,5799.0,11495.0,15.106268496099005
2006-08-01,5581.0,14214.0,0.0
2006-08-08,6233.0,13907.0,10.369809688581315
2006-08-15,4216.0,18424.0,0.0
2006-08-22,6022.0,18680.0,10.456722660729946
2006-08-29,5375.0,17092.0,16.804965256695677
